GeneID	GSM6423489	GSM6423490	GSM6423495	GSM6423496	GSM6423497	GSM6423498	GSM6423499	GSM6423500
126069	0	0	2	2	11	14	6	5
126070	342	423	3	21	66	58	54	21
90594	0	1	0	0	3	3	4	0
7620	0	1	1	1	2	4	1	1
90592	175	193	4	32	86	67	77	26
284390	3	5	3	5	9	11	6	6
101928464	2	1	59	34	65	52	71	93
163059	0	0	4	16	49	54	71	24
729747	0	0	5	0	12	5	14	13
284391	0	2	0	0	52	50	58	42
388507	0	1	0	0	1	1	2	0
105372275	1	2	0	0	11	9	8	5
100529855	7	15	1	0	33	35	26	14
7568	7	15	0	0	13	17	12	5
90589	0	0	1	0	40	39	42	24
7695	159	170	5	9	23	27	12	15
100289333	3	2	0	0	1	1	1	0
107984139	3	1	0	0	2	1	2	0
51710	72	65	8	71	117	146	125	57
147837	0	1	0	3	28	21	15	8
79973	0	1	2	4	5	8	2	8
90576	2	6	4	11	30	43	37	19
10224	0	14	4	9	56	43	35	19
163051	2	6	1	6	20	19	17	5
163050	219	251	7	35	78	89	74	33
105372278	10	9	1	1	4	3	2	4
57474	283	378	22	64	227	208	184	153
163049	1153	1192	43	312	473	531	478	221
105372279	18	14	1	7	19	15	17	15
4125	1765	2754	1409	1026	1779	1872	2073	2048
84292	615	728	388	267	621	565	660	799
51398	519	618	311	207	537	524	564	704
1725	941	1188	731	496	1032	1186	1271	1138
105372280	8	2	1	2	2	2	1	3
84261	255	331	70	36	163	198	211	168
30000	3971	3862	1536	1150	4088	4325	4908	4886
106633804	11	6	3	5	12	15	9	12
26810	2	1	3	0	3	0	2	1
79002	5284	4970	2064	1254	3689	3741	3761	4719
439	2292	2268	1121	664	2318	2363	2486	3146
54831	2	5	1	0	1	5	2	1
29911	1599	1492	449	339	579	716	789	633
100847071	0	0	0	0	0	0	0	0
3726	6631	6429	798	480	1475	1520	1768	2225
7001	2887	3483	562	414	3439	3411	3840	4622
10535	1436	1719	457	302	1045	1089	1107	1179
83546	5	13	2	3	15	21	12	17
105372281	4	2	1	1	1	4	2	1
22983	54	91	103	107	204	272	379	310
102466196	0	0	0	0	1	0	0	0
1777	941	1283	684	568	554	571	647	672
10661	2	4	0	1	0	0	2	0
2639	763	807	217	153	297	342	361	339
256126	46	62	15	12	27	26	27	23
100847016	3	2	0	0	1	2	1	1
2193	6737	5956	2638	1632	4725	4395	4274	5935
106144598	711	623	255	159	511	484	458	664
811	64451	66611	14145	9272	34376	33706	22076	34409
102466659	29	32	5	4	14	14	10	17
5886	3743	3909	3890	2589	3659	3907	4652	4337
90480	3681	3137	1614	1030	2400	2344	2342	3126
199699	12	16	2	3	0	0	2	0
4784	2144	1995	523	456	4063	4036	4278	4088
107985286	0	1	0	0	1	0	4	0
4066	177	167	127	92	356	332	345	318
105372282	236	195	97	65	141	123	128	191
55621	2214	1884	1016	702	1312	1288	1234	1893
112939	5719	5374	1948	1394	5698	5425	5938	7450
8677	895	980	487	302	1074	1295	1344	1307
9592	2342	2292	793	530	2888	3139	3124	3316
107985288	0	0	0	2	0	0	0	0
773	1	3	5	2	8	17	19	9
105372283	0	0	0	0	0	0	0	0
107985287	0	0	0	0	0	0	0	0
105372284	0	0	0	0	0	1	2	0
81576	553	584	566	338	399	440	567	547
84245	1061	1053	880	523	740	853	949	966
28974	1981	1654	2059	1168	1700	1783	1948	2282
65249	633	968	721	495	390	430	540	580
107985334	36	41	31	20	12	20	25	18
284454	1140	840	397	272	336	313	530	632
407013	0	2	1	0	0	1	1	0
407018	1	1	0	0	0	0	1	2
407010	3	0	0	0	0	1	1	0
342977	4	3	6	7	1	8	9	7
406957	0	0	0	0	0	0	1	0
574457	0	0	0	0	1	0	1	0
79173	23	66	21	15	81	80	70	91
54862	2134	2852	2157	1305	1284	1316	1430	1637
79883	29	58	44	26	28	34	38	51
90379	1173	1241	751	474	518	465	562	629
5989	479	652	225	203	307	345	356	428
107985309	1	5	1	2	0	0	0	2
117579	0	1	2	0	0	0	0	0
9466	442	552	656	476	399	336	348	647
342979	43	54	210	194	114	111	131	158
113230	36	45	79	56	29	47	64	46
102466515	0	0	0	0	0	0	0	0
646457	1	1	1	4	0	2	3	1
90378	1776	1742	633	509	1490	1604	1593	1436
5566	2760	3322	1818	1279	2600	2634	2779	2808
55723	1749	2393	866	516	1251	1136	1146	1374
100507373	211	182	139	132	181	200	210	212
22859	1280	899	1081	928	1720	1816	1876	1861
105372288	2	4	3	2	0	1	1	0
101928845	5	8	0	1	5	3	8	6
976	2674	2682	2857	1987	3237	3160	3378	3902
10212	2509	2061	1122	573	2362	2327	1987	2506
5585	1915	2138	4260	3122	3575	4141	4644	3985
5731	10	21	112	77	26	29	41	29
10755	5243	5404	3224	2244	2056	2041	2390	2119
3337	5689	4948	1819	1269	3298	3185	3566	5042
9524	2948	3214	1764	1035	1375	1406	1386	1646
693224	74	75	45	26	32	29	35	38
112268253	12	3	6	3	1	0	2	0
4713	1911	1846	637	416	1440	1511	1673	1973
388512	17	14	1	0	2	0	0	1
84658	7	4	0	0	0	0	0	2
106635534	45	77	12	102	144	169	112	35
107985308	0	0	0	0	0	0	0	0
84449	195	236	68	98	80	120	130	63
30817	348	356	107	105	122	161	152	144
26664	0	0	0	0	1	0	0	0
26659	0	0	1	0	0	0	0	0
390892	0	0	0	0	0	0	0	0
26333	0	0	0	0	0	0	0	0
26658	0	0	0	0	0	0	1	0
6511	2	6	1	1	0	1	0	1
126402	0	0	0	1	0	0	0	0
23581	1	35	0	0	1	0	2	0
126370	0	0	0	0	0	0	0	0
85360	435	393	1129	826	374	319	328	443
10994	919	965	791	539	453	407	465	643
4854	564	1987	1110	979	30	43	66	23
102465476	0	0	0	1	0	0	0	0
79852	3	0	1	1	2	4	1	1
23476	3305	3048	1837	1877	2273	1989	2331	2522
10270	1895	1475	510	451	896	811	847	1129
26993	3152	3211	1432	896	1879	1781	2018	2842
58525	2308	2423	1132	764	1225	1166	1185	1402
100302127	0	0	0	0	0	0	0	0
64926	5	4	1	1	0	0	0	0
114770	0	0	1	0	1	1	0	0
126410	1	2	20	18	1	1	0	0
11283	0	0	0	0	0	0	0	1
4051	221	544	28	122	0	0	3	2
66002	42	187	7	9	0	1	0	2
26538	1	1	0	0	0	0	0	0
26532	0	0	0	0	0	0	0	1
388514	0	0	0	0	0	0	1	0
284433	0	0	0	0	1	0	1	0
26539	2	6	0	0	0	1	0	0
105372290	167	242	0	0	0	0	0	0
652995	3604	6407	0	0	0	1	0	0
102724279	7	3	0	0	0	0	0	0
105369202	4	13	0	0	0	0	0	0
8529	2	2	1	1	2	0	0	1
57834	165	446	684	618	0	0	0	1
126541	0	0	0	0	1	0	0	0
105372291	0	0	0	0	0	0	0	0
126536	0	0	0	0	0	0	0	0
148231	0	0	0	0	0	0	0	0
105372292	0	0	0	0	0	0	0	0
7171	38597	47343	8436	12028	4229	4715	4907	3476
4218	6232	5841	966	834	2642	2570	2482	2593
84941	105	497	1	3	17	28	54	29
117286	0	0	0	0	1	1	1	3
26017	2127	2018	456	316	1116	1207	1213	1508
8907	1667	1910	875	569	1201	1241	1379	1578
10365	96	137	201	167	47	32	43	47
58513	1489	1574	659	523	1061	1058	1176	1371
125972	2	2	2	3	0	1	2	2
84167	757	681	190	189	352	350	353	325
10523	3101	2966	560	490	1554	1406	1380	1765
79939	2421	2348	1144	1077	2188	2115	2274	3038
105372295	34	36	16	11	22	17	32	38
9441	484	465	132	87	257	251	263	390
105372296	38	36	12	10	4	3	5	1
79086	935	873	555	360	501	461	458	653
79041	73	163	21	16	169	205	255	302
284434	3	13	4	0	10	13	6	14
23309	3108	3399	1053	803	1373	1562	1777	1777
9002	0	0	0	2	0	1	0	0
27151	2	15	4	1	4	2	10	3
93323	758	715	227	171	344	296	303	384
4650	5506	6036	1740	1228	3488	3620	4034	4141
109623483	0	0	0	0	0	0	1	0
55850	322	304	317	230	222	260	242	286
79629	165	214	109	87	131	127	183	135
2063	1545	1711	225	180	949	1087	915	968
83878	3	5	0	3	2	0	1	1
29086	3188	3250	1829	1149	1863	1954	2109	2344
126549	25	15	1	7	187	180	162	163
79575	704	919	314	186	742	932	912	921
64981	1046	949	272	198	623	747	724	918
79016	1923	2063	1019	655	1301	1301	1583	1941
57719	702	1154	291	218	478	560	672	570
84705	1079	1096	534	410	966	994	980	1049
83483	0	0	0	0	1	1	0	2
105372298	0	0	0	0	0	0	0	0
110806280	0	2	0	0	0	0	0	0
684	27	525	1	2	0	0	1	2
105221694	9	58	4	1	1	3	0	0
93343	576	621	312	198	323	423	467	442
100130519	20	22	0	1	44	35	39	36
115861	0	0	0	0	0	0	0	0
376497	154	265	110	94	200	260	390	206
100507551	110	121	59	37	99	110	136	150
25796	706	870	314	235	695	763	805	865
199786	134	143	56	48	68	80	74	102
79709	7692	9408	3156	1983	3293	3372	4025	4974
23025	70	115	15	9	9	10	8	10
55201	1108	1180	502	334	690	683	792	869
23149	19	33	195	140	504	604	780	646
10331	491	696	19	11	300	416	428	417
3640	0	1	2	2	10	20	33	27
3718	26	66	97	99	80	98	170	107
6142	11856	11799	6165	4151	6231	7022	8152	8258
26780	21	11	32	20	33	29	33	34
6528	7	11	1	3	3	1	0	1
115098	2851	2698	2171	1516	1865	2012	2290	2628
3780	7	5	94	85	3	8	13	13
27106	610	1021	447	257	526	730	845	621
3594	5	19	0	2	0	0	5	0
23031	534	772	184	161	505	554	714	674
5296	2732	3152	474	394	1743	1901	2124	1816
10437	1517	1696	159	86	410	479	587	723
84769	908	861	358	264	522	453	451	600
5864	62	115	20	12	243	321	396	369
102725254	3	1	2	1	1	0	1	1
5143	7	15	19	23	4	3	4	2
729966	0	0	0	0	0	0	0	0
80726	5	9	23	13	5	5	12	14
3727	729	824	535	389	317	390	349	459
100422833	0	0	0	0	0	0	0	0
25804	4070	4025	2290	1519	2064	2215	2180	2538
105372300	4	7	4	3	1	1	0	0
54858	443	582	204	162	401	566	833	693
9518	194	493	423	284	338	604	950	1354
100422943	3	0	0	0	2	5	2	4
126364	7	3	0	0	0	0	0	0
170463	583	527	158	114	436	468	528	408
51477	536	1254	325	277	311	390	419	391
8178	1250	1353	471	365	425	489	516	604
23770	3036	3694	2840	1828	2478	2966	3635	3364
79036	3842	3644	1994	1314	2400	2314	2406	3075
7311	6564	6319	2091	1302	3530	3685	4090	4732
55049	514	593	467	309	165	267	289	166
9244	5	18	13	12	2	2	4	3
25789	3	5	116	99	4	4	6	4
55295	173	186	87	61	179	174	192	221
23373	736	703	284	198	429	402	444	614
1311	0	0	11	2	1	1	0	1
107985321	0	0	0	0	0	0	0	0
5976	9455	9708	2398	1814	3053	2913	2770	3536
10715	40	81	224	155	25	11	17	26
2657	18	28	84	63	8	6	10	14
11316	3701	3987	1570	923	2624	2834	3108	3736
54555	1800	1812	824	472	1197	1179	1025	1467
9454	1544	1432	519	316	784	847	919	952
102724360	24	18	8	2	8	5	8	7
107985268	6	7	0	2	3	0	6	2
10147	4337	4434	1043	1399	2241	2381	2536	2067
93436	1042	951	721	417	748	666	561	910
284439	115	169	94	63	179	166	197	186
54929	638	804	519	309	449	534	598	658
4207	230	244	123	76	136	157	169	209
100271849	80	68	28	15	78	89	98	116
729991	290	354	171	111	93	111	126	176
8625	1748	1697	785	482	683	705	652	684
126382	331	414	162	115	133	138	140	133
1463	3	3	1	2	1	1	4	3
404037	6	5	4	7	2	0	0	0
53345	0	3	28	25	0	2	2	0
57794	1666	1629	755	481	806	839	842	1064
23383	1861	2279	873	669	1010	957	959	1260
54815	7136	6183	2313	1719	4143	3944	3994	4804
693225	0	0	0	0	0	0	0	0
83983	44	43	60	48	17	26	31	33
51079	2456	2756	1268	853	1288	1441	1651	1718
374887	90	101	42	53	83	103	112	107
148113	63	126	10	10	29	44	50	49
80714	60	61	51	34	49	49	59	55
9170	436	525	56	57	268	333	363	396
51291	645	880	205	134	327	402	450	416
57130	2353	2273	1393	953	2190	2293	2273	2889
94039	348	452	70	79	186	167	196	254
7561	84	97	3	9	25	10	6	5
101060187	0	0	1	0	0	0	0	0
284440	10	46	13	11	16	32	40	11
112267872	45	59	10	14	13	16	18	10
7608	6	11	6	10	4	4	10	3
440515	41	31	1	4	7	4	3	1
56242	3	1	1	3	0	0	2	0
81931	2	2	1	5	0	0	0	1
91120	0	0	1	9	7	4	0	5
105372308	0	0	2	10	0	0	1	0
105372309	0	0	1	0	0	0	0	0
7643	8	8	11	10	3	0	3	4
105372310	0	0	1	1	0	0	0	0
90649	3	1	10	32	1	1	1	0
105372311	0	0	0	0	0	0	0	0
102724427	0	0	0	0	0	0	0	0
105372314	0	0	0	0	0	0	0	0
664701	0	0	0	0	0	0	0	0
100302179	0	0	0	0	0	0	0	0
105372317	0	0	0	0	0	0	0	0
105372316	0	0	1	0	0	0	0	0
100129842	3	2	0	0	1	0	0	0
105372318	0	0	0	0	0	0	0	0
199777	1	0	0	0	1	0	2	1
105372319	0	0	0	0	1	0	0	0
7617	28	10	9	5	1	1	0	0
7639	38	46	23	37	41	34	35	19
112268247	0	0	0	0	0	0	0	0
80264	408	418	1	11	40	33	30	10
148206	1824	1769	22	84	99	75	66	26
170959	1355	1560	28	57	91	71	62	34
7562	249	227	2	9	16	12	13	4
148203	3	2	73	95	2	2	1	0
284443	18	18	1	10	1	1	1	2
105372321	0	0	1	0	0	0	0	0
400680	0	1	0	0	0	0	0	0
353088	1	3	1	2	16	24	20	13
101929007	0	0	0	0	2	2	1	1
105372323	0	0	0	1	0	0	0	0
400682	0	0	0	0	0	0	0	0
163227	1	3	4	5	0	0	0	0
641367	0	0	1	1	1	0	0	0
7594	2	3	2	5	10	8	5	4
105372324	0	0	0	0	0	0	0	0
105372326	0	0	0	0	0	0	0	0
112268249	0	1	0	1	0	0	0	0
105372325	0	0	0	0	0	0	0	0
7757	0	5	0	1	1	0	1	1
112268248	0	0	0	0	0	0	0	0
113835	0	1	0	1	0	0	2	3
163223	0	0	2	0	1	1	0	1
105372328	0	0	0	0	0	0	0	0
107985324	0	0	0	0	0	0	0	0
100287226	0	0	0	0	1	0	0	0
105372330	0	0	0	0	0	0	0	0
148198	0	0	0	0	1	2	1	0
105376917	0	0	0	0	0	0	0	0
101929124	0	0	0	0	0	0	0	0
100128139	0	0	0	0	0	0	0	0
105372331	0	0	0	0	0	0	0	0
440518	0	0	0	0	1	0	0	0
100996349	0	0	0	0	0	2	0	0
374890	0	0	0	0	0	0	0	0
57615	0	0	0	0	6	4	5	0
7652	0	0	0	0	1	1	0	1
646864	0	0	0	0	0	0	0	0
105372332	0	0	0	0	0	0	0	0
388523	0	0	0	0	2	0	1	1
101929164	0	0	0	0	0	0	0	0
101929144	0	0	0	0	0	0	0	0
100129543	0	0	1	1	24	18	18	8
440519	205	219	5	6	82	40	22	17
100132815	216	221	132	139	222	228	261	293
7644	451	614	11	16	117	133	77	34
107985285	9	10	0	0	5	3	2	0
104472717	0	0	0	0	0	0	0	0
105372335	0	0	0	0	0	0	0	0
105372334	0	0	0	0	0	0	0	0
105372337	3	5	1	0	1	1	5	0
105372338	136	296	0	1	294	266	253	282
105372339	0	0	0	0	1	0	1	0
171392	713	612	7	10	59	51	27	22
148213	0	7	2	5	21	10	9	4
388524	326	317	1048	634	365	407	507	508
730087	0	0	30	56	90	96	81	85
100505851	0	0	0	2	3	5	1	4
9534	95	70	17	29	69	57	49	62
100101266	0	0	0	0	3	1	1	0
105372345	2	2	0	0	0	1	0	0
148189	172	181	110	174	56	58	72	59
101927151	261	252	46	62	92	66	93	155
105372348	1	1	0	0	0	0	0	0
105372347	1	0	0	0	0	0	0	0
105372346	0	0	0	0	0	0	0	0
107985269	0	0	0	0	0	0	0	0
100420587	0	0	0	0	0	1	0	0
105372349	0	0	0	0	4	14	14	2
102724908	0	0	0	0	0	0	0	0
107985336	0	0	0	0	0	0	0	0
107985335	0	0	0	0	0	0	0	0
148145	0	0	0	0	0	0	0	0
102724958	0	0	0	0	0	0	0	0
100505835	0	0	0	0	0	0	0	0
7386	3748	3340	1011	666	862	966	1046	1084
105372352	0	1	3	1	1	1	0	0
284395	0	0	0	0	0	0	0	0
342865	0	0	0	0	0	0	0	0
10775	1526	1543	594	383	417	420	443	513
105372353	7	4	19	13	0	0	1	0
79156	324	335	104	83	83	95	87	135
83636	394	434	309	277	170	140	192	187
107985345	0	0	0	0	0	0	0	0
898	1139	1485	394	307	170	173	206	276
8725	3288	2900	370	744	592	601	495	362
107985271	0	0	1	0	0	0	0	0
9745	0	0	1	1	0	1	2	0
105372354	0	0	0	0	0	0	0	0
107985280	0	0	0	0	0	0	0	0
105372355	0	0	0	0	0	0	0	0
105372358	0	0	0	1	0	0	0	0
105372356	0	0	0	0	0	0	0	0
57616	0	0	0	0	4	5	2	2
107985312	0	0	0	0	0	0	0	0
107985311	0	0	0	0	0	0	0	0
105372360	0	0	0	0	0	0	0	0
100507527	0	0	0	0	0	0	0	0
105372361	0	0	0	0	0	0	0	0
105372362	0	0	0	0	0	0	0	0
105372363	0	0	0	0	0	0	0	0
105372364	0	0	0	0	0	0	0	0
100996665	0	0	0	0	0	0	0	0
105376899	0	0	0	0	0	0	0	0
101927411	0	0	0	0	0	0	0	0
107985270	0	0	0	0	0	0	0	0
22847	1819	1509	27	261	136	132	51	13
400684	10	7	43	16	3	4	11	16
147991	516	473	35	210	57	77	32	11
9141	2164	2185	734	630	380	399	360	397
84079	3031	2996	432	863	567	647	692	446
109616972	3	0	0	1	0	0	0	0
388531	19	13	13	13	32	20	32	31
390916	824	852	289	294	178	178	160	187
105372368	7	6	1	0	5	3	6	4
91646	7	1	0	1	1	5	3	2
11136	0	1	0	1	1	1	4	0
84902	1075	1206	173	164	177	172	163	146
91442	194	264	88	69	54	53	57	71
85415	1135	1381	395	414	377	417	404	410
55094	663	783	96	174	167	162	180	183
126248	61	113	31	41	10	6	10	15
100189006	0	0	1	0	0	0	0	0
4037	570	703	239	156	233	264	280	274
56301	1	1	2	6	2	0	0	2
1050	129	155	91	68	19	18	27	11
80054	44	48	37	27	9	11	14	5
1054	2210	1934	843	2411	385	392	303	216
5184	1576	1518	850	561	723	711	769	945
105372370	0	4	3	7	0	0	0	0
100996681	0	0	0	0	0	0	0	0
64377	1	3	5	3	1	0	1	1
79047	865	787	1182	1202	922	835	829	898
105372371	0	0	0	0	0	0	0	0
26065	7577	7342	509	1455	964	1041	737	491
9710	656	965	264	510	186	207	246	145
2821	17028	17428	8982	6080	6562	6388	8346	9796
84306	691	678	559	379	261	227	264	284
10054	7490	7351	230	1142	1359	1332	836	374
126374	96	252	204	165	51	45	39	42
100129800	3	2	0	0	0	0	0	0
105372374	1	0	0	0	0	0	0	0
643719	81	114	40	30	17	24	18	27
284402	19	19	5	8	0	2	7	2
100130342	2	2	0	0	0	0	0	0
55900	838	851	17	116	96	74	37	22
339318	261	273	22	50	24	19	8	13
148103	16	28	33	28	2	0	0	1
400685	8	1	0	3	0	1	0	0
100652909	0	0	0	0	0	0	0	0
105372377	0	2	0	0	0	0	1	0
100652911	0	0	0	0	0	0	1	0
102723513	0	0	0	1	0	0	0	0
90075	136	137	6	22	44	46	15	13
126375	100	116	30	29	104	101	95	93
57655	535	826	1154	891	528	634	747	583
6324	32	46	98	70	60	76	87	79
3249	0	0	0	0	1	1	0	0
100128675	0	6	0	2	1	2	3	2
5349	558	1168	2	0	2	4	7	10
102466205	2	6	0	0	0	0	0	0
163175	6	8	12	11	1	2	1	0
5348	1	16	8	9	1	5	3	4
53822	2	4	0	1	0	1	0	2
53827	4379	4724	2510	1677	1135	1125	1247	1768
105372379	0	0	0	0	0	0	0	0
148109	0	0	0	0	1	0	0	0
51599	3605	4164	1077	692	1200	1271	1344	1588
105372380	27	22	6	9	2	3	3	6
7392	2801	2782	1456	974	930	959	931	1099
57817	0	0	1	0	0	0	0	0
4099	0	2	1	0	1	0	1	1
933	12	16	94	52	5	3	3	0
100847070	0	2	7	2	0	0	0	0
2864	0	0	0	0	0	0	0	0
2865	0	1	0	0	0	1	1	0
2866	0	0	0	0	0	2	1	0
100128682	0	0	0	0	0	0	0	0
101927522	0	5	0	0	0	0	0	0
2867	16	59	0	0	1	1	0	0
388533	2	2	0	2	0	0	1	1
93099	3027	2823	1307	1081	568	686	726	662
374897	34	274	10	8	0	3	2	8
26330	224	206	110	115	30	22	26	35
100506469	271	256	250	199	96	73	75	109
10430	552	692	770	496	381	379	399	472
495	0	3	2	3	1	3	0	0
102723617	0	0	0	0	0	0	0	0
23354	1400	1959	612	441	353	396	419	329
79171	2507	2502	1708	959	819	746	830	1070
2116	10	27	22	11	10	3	6	15
1340	2074	2139	1027	512	965	983	1082	1363
11045	6	7	61	39	2	1	2	1
100862728	5	1	32	20	1	0	1	0
27033	60	98	18	9	0	1	2	2
9757	2665	2778	1215	938	1039	957	978	1283
79713	139	172	114	62	41	54	54	75
199746	154	172	391	331	62	71	100	93
55851	288	333	235	154	67	101	82	141
55957	250	226	215	128	63	85	89	140
126393	10	19	12	20	4	6	6	7
148137	1169	1172	436	389	202	193	193	212
115703	73	143	71	62	24	24	39	26
644050	0	0	0	0	0	0	0	0
58510	0	0	0	0	0	0	1	0
4868	2	6	43	38	1	2	2	2
84063	1	0	98	66	2	2	2	4
107985317	1	0	17	12	0	0	1	0
333	128	271	716	532	389	372	393	378
84807	233	251	106	69	88	84	87	121
10870	1	16	4	8	2	1	1	1
7305	30	32	0	0	0	1	0	0
79414	486	528	169	122	270	282	312	335
105372383	15	3	3	0	3	2	3	3
644096	355	351	137	107	115	128	158	160
163183	5	11	3	3	0	5	10	2
84964	374	463	302	214	108	106	162	144
101927572	76	51	29	24	8	14	17	9
25999	106	92	36	21	16	28	41	20
199745	143	181	39	25	26	28	23	57
284403	1562	1436	1282	787	531	483	472	738
728361	6	4	5	5	1	7	3	4
5438	537	555	317	211	196	232	245	229
1155	1437	1483	1592	972	567	592	703	791
105372385	3	5	1	3	0	1	2	2
826	9390	10778	6696	3946	4976	5297	5621	5428
1346	3	5	5	3	1	1	3	0
147929	77	85	16	23	35	28	46	37
7705	5658	3986	88	327	273	175	82	59
107985304	1038	755	16	70	56	31	18	10
100134317	3	0	13	5	1	0	0	0
100506930	69	137	236	225	1	3	1	1
57677	120	218	6	17	33	36	25	13
284406	234	301	13	99	1	0	0	0
644189	0	0	0	0	0	0	0	0
84924	351	253	14	64	52	28	21	14
728752	23	45	30	25	15	15	13	29
339324	1572	1331	12	68	46	21	16	11
57711	615	637	36	187	75	82	74	27
101927599	97	108	61	44	22	25	37	24
84911	11	12	13	71	34	34	23	11
92283	176	216	49	128	33	31	29	27
163081	521	477	19	48	41	29	18	20
101927621	27	48	16	15	12	12	13	18
342892	379	322	14	95	21	23	29	15
728485	32	47	8	5	3	1	3	2
284408	109	95	78	107	0	0	0	1
388536	174	218	28	45	0	0	1	1
25850	79	111	4	16	0	0	2	1
374899	116	173	18	48	0	0	0	0
374900	111	127	39	78	0	0	0	0
147923	270	241	4	16	15	16	9	5
105372390	0	2	1	0	1	0	0	0
199704	178	234	27	53	1	2	1	1
92285	201	284	16	171	4	9	8	3
163087	242	218	42	152	40	28	43	20
101927667	10	9	18	16	0	0	1	0
284412	1	0	9	16	0	0	0	0
284459	1092	1242	1006	887	331	283	399	378
84503	204	212	21	51	34	29	31	13
148266	150	141	13	34	28	8	9	6
148268	123	135	8	39	4	2	2	1
101927720	7	6	24	22	0	0	0	0
390927	123	154	8	37	0	0	1	0
100507433	21	13	2	2	0	2	0	2
163255	11	9	1	3	3	5	3	1
51276	82	67	3	13	8	3	8	2
22835	116	179	17	59	21	18	13	5
163115	1	2	1	3	0	0	0	0
84775	210	367	12	70	2	2	2	0
126231	96	120	4	34	0	0	0	0
105372394	0	1	0	1	0	0	0	0
644554	0	0	0	0	0	0	0	0
100631378	0	0	0	0	0	0	0	0
105372395	0	0	0	0	0	0	0	0
83889	2	0	1	3	0	4	0	1
107985301	0	0	0	0	0	0	0	0
23094	2641	2851	1455	1178	1884	1825	2028	1861
105372396	0	0	0	0	0	0	0	0
109623473	0	0	0	0	0	0	0	0
8193	372	415	146	114	114	123	92	131
94274	0	0	89	59	0	0	1	0
10653	6287	7917	424	330	2765	3357	4000	4005
90522	1505	1442	1205	771	555	654	743	716
64073	800	584	882	523	250	299	348	332
9424	1623	1712	220	173	291	352	440	473
57828	11	19	43	54	11	8	25	10
5714	6065	6204	5651	3418	2550	2424	2773	3970
199720	28	31	25	23	14	16	10	12
399473	161	253	404	321	276	276	340	377
147965	152	184	72	52	115	121	140	115
115727	1	5	2	1	2	1	4	4
6261	209	336	31	21	4	3	6	7
107985290	0	0	1	0	0	0	0	1
11184	18	21	6	3	5	5	10	6
105372397	1	3	2	1	1	1	0	0
27335	4743	4494	2287	1429	1380	1449	1528	1653
81	42193	48153	13428	8935	11946	12637	13369	12199
107985291	12	13	1	3	7	7	7	5
147968	730	869	192	154	157	192	250	169
3963	1	4	0	0	0	0	1	0
653499	3	13	0	2	1	0	1	0
3960	1	1	4	3	2	4	1	3
1891	1348	1692	2294	1485	1038	1272	1481	1269
3191	8299	8397	3497	2574	3011	2936	3153	3619
126432	22	80	8	7	12	11	15	17
22933	677	896	274	192	365	334	316	379
4793	1210	991	1300	870	258	195	259	391
643669	165	134	162	103	30	23	35	38
54938	820	782	615	353	190	194	240	251
6183	1555	1264	818	484	536	581	566	787
115290	259	338	665	581	3	2	3	0
126433	563	755	864	706	274	300	248	255
390928	87	205	30	15	9	18	14	9
10298	2118	2312	882	589	863	837	996	1053
342897	4	23	3	1	2	0	0	1
342898	0	0	0	0	0	1	0	0
282617	0	1	0	0	1	0	0	0
101180976	0	0	0	0	0	0	0	0
282616	0	0	0	0	1	0	0	1
282618	2	10	6	4	0	0	0	0
57622	259	213	167	158	173	236	217	234
9535	23	22	3	3	0	2	0	1
55095	5560	6440	1847	1511	1207	1319	1515	1457
54623	4628	4552	4181	2680	1215	1112	1129	1546
55588	2382	2689	1725	1267	581	572	552	739
7538	1300	1508	366	310	87	89	166	167
100616163	0	0	0	0	0	0	0	0
100189324	0	0	0	0	0	0	0	0
64857	1339	1500	1409	1279	300	332	395	296
6217	5581	4892	6291	4154	1856	2001	2315	2434
6829	5912	5765	6444	4305	1931	1940	2124	2914
109623469	7	4	3	3	2	1	2	0
92609	2586	2084	3026	1955	1234	1111	1175	1449
10683	53	65	39	30	43	54	48	66
348303	12	10	1	1	0	0	0	0
126272	117	96	27	36	21	23	12	21
163126	402	361	76	101	50	65	51	68
105372399	0	0	0	0	0	0	0	0
29124	0	0	0	0	0	0	0	0
100129935	0	1	0	0	0	0	0	0
148003	0	0	0	0	0	0	0	0
400696	0	4	0	0	0	0	0	0
56891	0	0	0	0	0	0	1	0
1178	11	8	0	0	1	0	0	0
342900	0	0	0	0	0	0	1	0
9149	126	145	56	59	86	97	86	107
102465974	0	2	0	0	0	0	0	1
2091	8246	6921	3825	2421	2391	2482	2827	3000
8857	19	112	104	139	143	228	373	98
107987267	4	0	6	29	7	5	2	5
5704	3731	3182	2374	1455	1825	1829	1975	2705
339327	87	115	1	20	18	16	9	2
163131	549	488	18	29	28	34	20	11
284323	508	476	11	31	24	28	12	10
4294	453	707	741	668	206	207	265	236
148014	4	2	2	4	3	1	1	0
79935	7	14	4	1	1	1	1	4
208	3775	4051	2114	1514	1813	1887	1957	2257
107985289	24	26	1	8	7	4	3	6
693226	2	2	0	1	0	0	0	1
126526	876	863	519	377	350	363	305	464
23646	1262	2246	1766	1286	805	921	1016	1067
102465477	1	1	1	0	0	2	1	0
147746	10	6	7	1	1	3	8	3
57716	93	135	181	137	58	57	72	58
29950	216	210	98	56	79	60	40	153
29946	252	274	173	126	104	106	140	163
105372489	36	31	23	13	6	15	16	21
645	359	667	1425	951	377	415	615	868
