geneid	LNCaP_1	LNCaP_2	LNCaP_3
100499171	0	0	0
100499177	1013	980	1249
100499183	2	0	0
100499194	0	0	0
100499227	36	31	51
100499405	1	0	0
100499466	2642	2569	2923
100499467	43	34	47
100499483	0	0	0
100499484	9	12	11
100499489	8	12	11
1005	4	2	5
10050	2	1	3
100500773	0	0	0
100500801	0	0	0
100500802	0	2	3
100500803	0	0	0
100500804	26	25	36
100500805	8	2	9
100500807	0	0	0
100500808	0	0	0
100500809	0	0	0
100500810	0	0	0
100500811	0	0	0
100500812	2	1	3
100500813	0	0	0
100500814	0	0	0
100500815	0	0	0
100500816	0	0	0
100500817	0	0	0
100500818	0	0	0
100500819	0	0	0
100500820	0	0	0
100500821	0	0	0
100500822	0	0	0
100500823	0	0	0
100500824	0	0	0
100500825	0	0	0
100500826	0	0	0
100500827	0	0	0
100500828	0	0	0
100500829	0	0	0
100500830	0	0	0
100500831	0	0	0
100500832	0	0	0
100500833	2	0	0
100500834	0	0	0
100500835	0	0	1
100500836	0	0	0
100500837	0	0	0
100500838	0	0	0
100500839	0	0	0
100500840	0	0	0
100500841	0	1	0
100500842	0	0	0
100500843	0	0	0
100500844	0	0	0
100500845	0	0	0
100500846	0	0	0
100500847	0	0	0
100500849	38	30	37
100500850	3	2	1
100500851	0	0	0
100500852	0	0	0
100500853	2	3	2
100500854	3	1	0
100500855	0	0	0
100500856	0	0	0
100500857	2	2	3
100500858	0	0	0
100500859	0	0	0
100500860	0	0	0
100500861	0	0	0
100500862	0	0	0
100500863	0	0	0
100500864	0	0	0
100500865	22	11	19
100500866	0	0	0
100500867	0	0	0
100500868	0	0	0
100500869	0	0	0
100500870	0	0	0
100500871	0	0	0
100500872	4	5	2
100500873	0	0	0
100500875	0	0	0
100500876	0	0	0
100500877	0	0	0
100500878	0	0	2
100500879	0	0	0
100500880	2	1	3
100500881	0	0	0
100500882	0	0	0
100500883	0	0	0
100500884	0	0	0
100500885	0	0	0
100500886	0	0	0
100500887	0	0	0
100500888	0	0	0
100500889	1	0	0
100500890	0	0	0
100500891	0	0	0
100500893	0	0	0
100500894	0	0	0
100500895	0	0	0
100500896	0	0	0
100500897	0	0	0
100500898	0	0	0
100500899	0	0	0
100500900	0	0	0
100500901	0	0	0
100500902	0	0	0
100500903	0	0	0
100500904	3	3	4
100500905	0	0	0
100500906	0	0	0
100500907	0	0	0
100500908	0	2	1
100500909	0	1	0
100500910	0	0	0
100500911	2	1	1
100500912	1	0	0
100500913	0	0	0
100500914	0	0	0
100500915	0	0	0
100500916	0	0	0
100500917	0	0	0
100500918	0	0	0
100500919	0	4	0
100500920	0	0	0
100500938	0	0	0
100505385	0	0	0
100505474	0	0	0
100505478	3	3	5
100505483	39	52	45
100505495	11	14	10
100505498	0	0	0
100505501	0	2	3
100505502	0	0	0
100505504	0	0	0
100505515	0	0	0
100505518	0	0	1
100505530	0	0	0
100505532	4	10	3
100505534	12	4	4
100505536	1	1	2
100505538	72	80	70
100505540	0	0	0
100505545	0	0	0
100505547	11	14	24
100505549	32	28	30
100505555	4	1	1
100505561	0	0	0
100505564	0	0	1
100505566	18	17	17
100505570	0	0	0
100505573	640	586	746
100505576	55	62	77
100505583	0	0	0
100505585	0	0	1
100505588	7	2	2
100505591	3	1	1
100505592	1	3	1
100505601	21	18	24
100505609	0	0	0
100505616	167	129	171
100505619	0	0	0
100505622	0	0	0
100505624	0	0	0
100505625	4	10	8
100505633	115	108	99
100505635	1	2	1
100505636	129	113	156
100505641	3577	3384	3803
100505648	143	146	175
100505650	0	0	0
100505658	0	0	0
100505659	0	0	0
100505663	0	1	0
100505664	0	0	0
100505666	197	178	213
100505676	5	6	5
100505678	5	4	12
100505679	0	0	0
100505681	38	21	34
100505683	27	38	41
100505685	0	0	0
100505687	48	33	44
100505692	2	5	5
100505696	291	328	326
100505702	10	9	10
100505710	21	23	34
100505711	0	0	0
100505715	111	96	119
100505716	0	0	0
100505718	0	0	0
100505724	0	0	0
100505727	6	8	8
100505736	0	1	0
100505738	346	267	330
100505739	0	0	0
100505741	13	15	22
100505746	0	0	0
100505753	0	0	0
100505761	721	644	766
100505767	4	2	8
100505768	0	0	0
100505771	182	212	196
100505774	5	2	11
100505776	0	0	0
100505782	0	0	0
100505783	119	145	135
100505784	0	0	0
100505795	0	0	0
100505797	196	209	244
100505798	0	0	0
100505806	0	0	0
100505811	0	0	0
100505812	19	21	26
100505817	0	0	0
100505824	0	0	0
100505826	32	19	22
100505832	0	0	0
100505835	0	0	0
100505839	0	0	0
100505841	0	0	0
100505845	5	4	7
100505851	1	0	3
100505853	0	0	0
100505854	182	171	218
100505865	19	18	18
100505869	20	17	18
100505874	0	1	0
100505875	1	0	0
100505876	1057	965	1129
100505877	2	1	1
100505878	0	0	0
100505879	0	0	0
100505881	2	2	0
100505887	0	0	0
100505890	0	0	0
100505893	0	0	0
100505894	193	204	253
100505902	2	2	7
100505909	0	0	0
100505912	0	0	1
100505915	0	1	0
100505918	0	0	0
100505920	0	0	0
100505921	7	5	2
100505929	0	0	1
100505933	7	6	13
100505938	176	180	206
100505940	1	0	0
100505942	13	15	12
100505948	0	0	0
100505964	0	0	0
100505967	0	0	0
100505975	65	65	79
100505978	1	1	0
100505984	0	0	0
100505985	0	0	0
100505989	6	6	10
100505992	0	0	0
100505993	29	31	33
100505994	4	6	6
100505996	0	0	0
100506007	187	191	178
100506012	12	4	11
100506013	0	0	0
100506014	15	13	32
100506016	0	0	0
100506022	60	48	81
100506023	102	78	90
100506025	0	0	0
100506033	87	67	104
100506035	0	0	0
100506036	15	17	30
100506038	0	0	0
100506043	0	0	0
100506046	6	8	12
100506047	0	0	0
100506049	0	0	0
100506050	0	0	0
100506054	287	286	306
100506060	20	17	20
100506068	0	0	0
100506070	3	2	9
100506071	2	5	1
100506076	2	4	10
100506082	18	30	9
100506083	69	72	60
100506084	22	11	25
100506085	0	0	0
100506098	1	1	2
100506100	397	395	469
100506107	0	0	0
100506108	0	0	0
100506113	7	6	7
100506114	1	1	1
100506115	0	0	0
100506119	68	83	65
100506122	0	0	1
100506123	2	3	0
100506124	53	54	81
100506125	79	62	71
100506126	1	2	0
100506127	69	103	113
100506134	0	0	0
100506136	0	3	1
100506142	1	0	0
100506144	167	150	203
100506157	29	22	21
100506159	0	0	0
100506161	102	89	94
100506164	0	1	1
100506172	0	0	0
100506175	0	0	0
100506178	0	0	0
100506188	0	0	0
100506190	1099	946	1202
100506195	0	0	0
100506207	45	45	56
100506211	89	77	108
100506215	84	78	82
100506229	8	10	12
100506233	262	269	271
100506235	16	18	19
100506236	0	0	0
100506237	1	1	2
100506241	0	0	0
100506243	0	0	0
100506253	0	0	0
100506258	117	105	115
100506271	0	0	0
100506272	0	0	0
100506274	0	0	0
100506281	0	0	0
100506282	74	97	72
100506286	29	40	52
100506289	0	1	0
100506299	32	34	40
100506302	113	151	152
100506305	0	0	0
100506311	48	67	49
100506314	0	1	0
100506317	3	4	0
100506319	0	0	0
100506321	2	0	0
100506325	151	141	185
100506328	0	0	0
100506331	1	2	1
100506334	62	62	80
100506343	6	8	13
100506351	4	7	10
100506358	1	1	1
100506365	328	303	350
100506368	12	8	16
100506371	0	0	0
100506374	0	0	0
100506376	0	0	0
100506379	6	10	6
100506380	5	4	5
100506384	0	0	0
100506385	0	0	0
100506388	0	0	0
100506392	19	12	20
100506393	0	1	0
100506394	23	19	23
100506403	0	0	0
100506405	6	3	3
100506406	0	0	0
100506409	0	0	0
100506411	153	121	174
100506412	0	0	0
100506413	0	0	0
100506421	0	0	0
100506422	0	0	0
100506428	418	443	482
100506433	793	716	777
100506436	33	30	36
100506443	2	1	3
100506444	0	0	0
100506446	2	5	4
100506451	10	11	18
100506454	1	0	1
100506457	0	0	0
100506462	7	7	4
100506465	32	37	40
100506469	178	170	213
100506470	0	0	0
100506472	30	30	33
100506473	151	160	158
100506474	0	0	0
100506475	0	0	0
100506476	79	61	82
100506489	0	0	0
100506492	2	2	1
100506495	81	80	67
100506497	0	0	0
100506498	2	1	1
100506499	0	0	2
100506504	32	34	33
100506516	4	11	7
100506518	149	123	147
100506526	0	0	0
100506527	0	0	0
100506530	0	0	0
100506532	0	0	0
100506538	154	138	163
100506540	47	39	36
100506542	0	0	0
100506548	1228	1209	1327
100506551	1	0	0
100506555	0	0	0
100506557	1	0	0
100506558	0	0	0
100506563	0	0	0
100506564	2	1	5
100506571	7	14	7
100506578	0	0	0
100506581	81	100	84
100506585	0	0	0
100506596	0	0	0
100506599	203	188	221
100506603	358	451	467
100506606	36	35	31
100506621	8	2	3
100506622	0	0	1
100506627	0	0	0
100506634	725	675	746
100506637	426	420	435
100506639	137	138	150
100506649	181	154	180
100506650	0	0	0
100506655	0	0	0
100506658	1633	1610	1768
100506660	44	39	46
100506664	0	0	0
100506668	490	398	503
100506674	5	5	2
100506675	0	0	0
100506677	0	0	0
100506679	1	0	0
100506680	1	0	1
100506681	3	8	2
100506682	0	0	0
100506686	577	578	648
100506688	8	12	11
100506691	43	30	38
100506696	214	202	228
100506697	12	19	16
100506700	0	0	0
100506710	1686	1708	2011
100506713	34	41	32
100506714	112	136	121
100506724	0	0	0
100506725	0	0	0
100506730	143	131	171
100506731	0	0	0
100506733	0	0	0
100506734	0	0	0
100506736	0	0	0
100506737	0	0	0
100506742	0	0	0
100506746	125	112	153
100506747	3	5	5
100506749	4	2	0
100506753	18	14	19
100506755	92	78	83
100506757	0	2	1
100506759	0	0	0
100506765	0	0	0
100506769	0	0	0
100506775	0	0	0
100506776	1	0	1
100506779	30	34	41
100506783	0	0	0
100506787	0	1	1
100506790	0	0	0
100506791	0	1	0
100506795	33	37	47
100506797	20	13	20
100506801	0	0	0
100506804	21	17	33
100506810	10	14	22
100506826	77	66	79
100506827	0	4	0
100506834	0	1	0
100506835	0	0	0
100506840	0	1	0
100506844	141	131	156
100506851	0	0	0
100506858	0	0	1
100506859	0	0	0
100506860	0	0	0
100506866	164	167	202
100506869	0	0	0
100506870	15	16	9
100506874	34	47	38
100506881	121	145	171
100506882	0	0	0
100506885	0	0	4
100506888	0	0	0
100506895	0	0	0
100506898	0	0	0
100506901	43	47	51
100506907	0	0	0
100506908	0	0	0
100506915	0	0	0
100506916	0	0	0
100506922	108	107	124
100506929	0	0	0
100506930	1325	1251	1565
100506937	0	0	0
100506939	0	0	0
100506943	0	0	0
100506944	0	0	0
100506963	136	138	140
100506974	20	9	23
100506985	0	0	0
100506990	124	125	129
100506994	0	0	0
100506999	0	0	0
100507002	32	39	35
100507003	0	1	0
100507006	0	2	2
100507008	2	1	1
100507012	100	68	113
100507027	0	0	0
100507032	79	77	77
100507033	0	0	0
100507034	1	8	3
100507043	0	0	0
100507050	21	26	14
100507053	54	40	46
100507054	2	8	7
100507055	1	0	0
100507056	0	1	0
100507057	105	115	141
100507058	0	0	0
100507059	0	0	0
100507062	16	18	24
100507064	0	0	1
100507065	0	0	0
100507066	0	0	0
100507071	0	0	0
100507073	0	0	0
100507086	24	26	25
100507091	0	0	0
100507096	0	0	0
100507098	0	0	0
100507099	4	1	0
100507103	7	2	6
100507113	8	14	9
100507114	0	0	0
100507117	0	0	1
100507118	24	27	20
100507127	0	0	0
100507131	84	85	118
100507135	1	1	1
100507140	0	0	0
100507143	0	0	0
100507144	0	0	0
100507156	0	0	0
100507163	0	0	0
100507165	0	0	0
100507170	0	0	0
100507171	48	40	60
100507173	3	8	12
100507175	0	0	0
100507178	37	24	32
100507191	0	0	0
100507194	0	0	0
100507195	0	0	0
100507201	0	0	0
100507203	0	0	0
100507205	0	0	0
100507206	0	0	0
100507210	0	0	0
100507213	91	78	114
100507217	1096	1012	1101
100507218	49	70	56
100507221	0	0	0
100507236	0	0	0
100507240	4	2	9
100507242	0	0	0
100507244	4	1	1
100507246	2259	2058	2443
100507250	21	18	18
100507254	0	0	0
100507257	0	0	0
100507258	22	28	24
100507261	0	0	0
100507266	106	92	117
100507267	0	1	0
100507274	0	0	0
100507277	0	0	0
100507283	72	76	88
100507290	451	406	481
100507291	12	10	15
100507297	379	299	391
100507299	19	12	24
100507300	0	0	0
100507303	983	889	1025
100507308	0	1	2
100507316	217	190	240
100507321	345	360	404
100507331	66	50	53
100507334	0	0	1
100507336	0	2	2
100507341	0	0	0
100507346	0	0	0
100507347	7	12	10
100507351	0	0	0
100507353	0	0	0
100507357	0	0	0
100507362	0	0	0
100507367	1	0	0
100507373	25	32	36
100507377	0	0	0
100507381	1	2	0
100507384	0	0	0
100507387	0	1	0
100507388	0	0	0
100507389	0	0	0
100507391	0	0	0
100507392	0	0	0
100507395	20	21	14
100507398	26	35	52
100507399	32	19	40
100507401	25	22	21
100507403	0	0	0
100507404	3	4	4
100507410	0	2	1
100507412	28	42	33
100507415	0	0	0
100507419	45	51	63
100507420	2	0	0
100507421	10	13	17
100507423	0	0	0
100507424	49	43	51
100507426	0	0	0
100507428	0	0	0
100507431	301	319	371
100507433	20	8	17
100507435	0	0	0
100507436	284	353	321
100507437	352	335	376
100507443	0	0	0
100507458	160	126	210
100507459	229	229	292
100507460	81	88	83
100507461	0	0	0
100507462	47	56	55
100507463	0	0	2
100507464	0	0	0
100507466	1	2	0
100507468	1	3	1
100507470	0	0	0
100507472	32	39	41
100507475	71	88	75
100507477	0	0	0
100507480	0	0	0
100507487	34	33	40
100507489	14	10	14
100507495	282	288	397
100507500	0	1	1
100507501	396	392	491
100507506	18	16	21
100507507	109	106	90
100507513	0	0	0
100507520	610	626	668
100507521	0	0	0
100507524	220	195	237
100507527	2	1	3
100507528	0	0	0
100507530	7	2	8
100507533	0	3	3
100507534	0	0	0
100507537	4	4	3
100507540	0	0	0
100507547	56	69	82
100507548	0	0	0
100507554	62	75	68
100507557	26	20	9
100507560	0	0	0
100507561	2	2	3
100507562	0	0	0
100507564	176	198	208
100507567	94	93	101
100507569	0	0	0
100507577	383	333	401
100507582	7	2	2
100507583	0	0	0
100507584	1	0	0
100507588	110	85	119
100507589	5	9	9
100507595	0	2	2
100507599	187	160	188
100507600	0	0	0
100507602	186	148	172
100507605	0	0	0
100507606	0	0	0
100507607	4	5	2
100507608	0	0	0
100507616	0	0	0
100507629	0	0	0
100507632	0	0	0
100507633	21	7	16
100507634	22	26	32
100507639	0	1	0
100507642	40	38	59
100507650	0	3	1
100507651	1	0	0
100507656	116	111	123
100507657	0	0	0
100507661	0	0	0
100507670	25	33	23
100507674	0	0	0
100507679	0	0	1
100507747	120	160	150
100508046	0	0	1
100508120	105	85	72
100508631	0	0	2
100509303	0	0	0
100509370	0	0	0
100509620	1	1	2
100509857	0	0	0
100509894	18	18	21
10051	2875	2739	3324
100510707	43	46	45
10052	206	161	226
100526664	0	0	0
100526693	0	0	0
100526694	0	0	0
100526737	0	0	0
100526739	0	0	0
100526740	0	0	0
100526760	0	0	0
100526761	0	0	0
100526767	0	0	0
100526771	0	0	0
100526772	0	0	0
100526773	0	0	0
100526783	0	0	0
100526794	0	0	0
100526820	9	14	16
100526825	0	0	0
100526830	0	0	0
100526831	0	0	0
100526832	0	0	0
100526833	86	65	92
100526835	0	0	0
100526836	0	0	0
100526837	0	0	0
100526842	0	0	0
100527943	0	0	0
100527949	0	0	0
100527950	0	0	0
100527960	0	0	0
100527963	0	0	0
100527964	219	198	245
100527978	4	4	10
100528007	0	0	0
100528016	0	0	0
100528017	0	0	0
100528018	0	0	0
100528019	0	0	0
100528021	3	0	9
100528022	0	0	0
100528030	0	0	0
100528031	0	0	0
100528032	0	0	0
100528062	28	25	21
100528064	0	0	0
100529063	0	0	0
100529067	0	0	0
100529097	0	0	0
100529144	0	0	0
100529145	5	10	7
100529207	0	0	0
100529209	2	0	0
100529211	0	0	1
100529215	0	1	0
100529239	0	0	0
100529240	0	0	0
100529241	0	0	0
100529251	0	0	0
100529257	0	0	0
100529261	0	0	0
100529262	0	0	0
100529264	0	0	0
100529855	12	24	19
10053	4975	4745	5231
100532724	36	32	37
100532726	0	0	0
100532731	0	0	0
100532732	7	16	13
100532735	0	0	0
100532736	0	0	0
100532737	0	0	0
100532742	0	1	2
100532746	7	3	9
100533105	0	0	0
100533106	5	7	12
100533107	0	0	0
100533111	0	0	0
100533177	0	0	0
100533178	0	0	0
100533179	0	1	0
100533181	0	0	0
100533182	27	28	38
100533183	2	1	1
100533184	0	0	1
100533195	0	0	0
100533464	53	36	56
100533467	0	0	0
100533483	0	0	0
100533496	0	0	0
100533952	0	0	0
100533955	1	5	0
100533970	1	0	0
100533975	0	0	0
100533990	0	0	0
100533997	0	0	2
100534012	0	0	0
100534589	0	0	0
100534592	0	0	0
100534593	9	11	8
100534595	0	0	0
100534599	0	0	0
100534611	0	0	0
100534612	40	27	31
10054	1597	1534	1761
10055	2730	2619	2955
100551499	0	0	0
10056	2253	2216	2549
10057	1461	1469	1686
10058	1663	1759	1891
10059	2212	2032	2383
1006	0	1	2
10060	0	0	0
10061	2908	2641	3092
100616109	0	0	0
100616110	0	0	0
100616111	0	0	0
100616112	0	0	0
100616113	0	0	0
100616114	0	0	0
100616115	0	0	0
100616116	0	0	0
100616117	9	9	10
100616118	0	0	0
100616119	0	0	0
100616120	0	0	0
100616121	0	0	0
100616122	1	2	3
100616123	0	0	0
100616124	0	0	0
100616125	0	0	0
100616126	0	0	0
100616127	0	1	0
100616128	0	0	0
100616129	0	0	0
100616130	0	0	0
100616131	0	0	0
100616132	0	1	3
100616133	0	0	0
100616134	0	0	1
100616135	0	0	0
100616136	0	0	0
100616137	0	0	0
100616138	0	0	0
100616139	0	0	0
100616140	0	0	0
100616141	1	1	1
100616142	0	0	0
100616143	0	0	0
100616144	0	0	0
100616145	0	0	0
100616146	1	0	0
100616147	0	0	0
100616148	0	0	0
100616149	2	0	3
100616150	5	4	2
100616151	0	0	0
100616152	0	0	0
100616153	0	0	0
100616154	0	0	0
100616155	0	0	0
100616156	0	0	0
100616157	0	0	0
100616158	0	0	0
100616159	0	0	0
100616160	0	0	0
100616161	0	0	0
100616162	0	0	0
100616163	0	0	0
100616164	0	0	0
100616165	0	0	0
100616166	0	0	0
100616167	0	0	0
100616168	0	0	0
100616169	0	0	3
100616170	0	0	0
100616171	0	0	0
100616172	0	0	0
100616173	0	0	0
100616174	0	0	0
100616175	0	0	0
100616176	0	0	0
100616177	0	0	0
100616178	0	0	1
100616179	0	0	0
100616180	0	0	0
100616181	0	0	0
100616182	0	0	0
100616183	0	0	0
100616184	0	0	1
100616185	0	0	0
100616186	0	0	0
100616187	0	0	0
100616188	0	0	0
100616189	0	0	0
100616190	0	0	0
100616191	0	0	0
100616192	0	0	0
100616193	0	0	0
100616194	0	0	0
100616195	0	0	0
100616196	0	0	0
100616201	0	0	0
100616202	0	0	0
100616203	0	0	0
100616204	0	0	0
100616205	0	0	0
100616206	0	0	0
100616207	0	0	0
100616208	0	0	1
100616209	0	0	1
100616210	9	6	19
100616211	0	0	0
100616212	0	0	0
100616213	0	0	0
100616214	1	0	0
100616215	0	0	0
100616216	0	0	0
100616217	0	0	0
100616218	0	0	0
100616219	0	0	0
100616220	0	0	0
100616221	0	0	0
100616222	0	0	0
100616223	0	0	0
100616224	0	0	0
100616225	0	0	0
100616226	0	0	0
100616227	0	0	0
100616228	0	0	0
100616229	0	0	0
100616230	0	0	0
100616231	7	10	5
100616233	0	0	0
100616234	0	0	0
100616235	2	0	0
100616236	0	0	0
100616237	0	0	0
100616238	0	0	0
100616239	0	0	0
100616240	0	0	0
100616241	0	0	0
100616242	0	0	0
100616243	0	0	0
100616244	0	0	0
100616245	0	0	0
100616246	0	0	0
100616247	0	0	0
100616248	0	0	0
100616249	0	0	0
100616250	0	0	0
100616251	0	0	0
100616252	0	0	0
100616253	0	0	0
100616254	0	0	0
100616255	0	0	0
100616256	0	0	0
100616257	0	0	0
100616258	0	0	0
100616259	1	3	5
100616260	0	0	0
100616261	0	0	1
100616262	2	0	3
100616263	0	0	0
100616264	0	0	0
100616265	0	0	0
100616266	0	0	0
100616267	0	0	0
100616268	0	0	0
100616269	0	0	0
100616270	0	0	0
100616271	0	0	0
100616272	0	0	0
100616273	0	0	0
100616274	0	0	0
100616275	0	0	0
100616277	0	0	0
100616278	0	0	0
100616279	0	0	0
100616280	0	0	0
100616281	0	0	0
100616282	0	1	0
100616283	1	0	1
100616284	0	0	0
100616285	0	0	0
100616286	0	0	0
100616287	0	0	0
100616288	0	0	0
100616289	0	0	0
100616290	0	0	0
100616291	0	0	0
100616292	0	0	0
100616293	0	0	0
100616294	0	0	0
100616295	0	0	0
100616296	0	0	0
100616297	0	0	1
100616298	0	0	0
100616299	0	0	0
100616300	0	0	0
100616301	0	0	1
100616302	0	0	0
100616303	0	0	0
100616304	0	0	0
100616305	0	0	0
100616306	0	0	0
100616307	1	0	0
100616308	1	0	0
100616309	0	0	0
100616310	0	0	0
100616311	0	0	0
100616312	0	0	0
100616313	0	0	0
100616314	0	0	0
100616315	0	0	0
100616316	0	0	0
100616317	0	1	0
100616318	0	0	0
100616319	0	0	0
100616320	0	0	0
100616321	0	0	0
100616322	0	1	0
100616323	10	6	6
100616324	0	0	0
100616325	0	0	0
100616326	0	0	0
100616327	0	0	0
100616328	0	0	0
100616329	0	0	0
100616330	0	0	0
100616331	0	0	0
100616332	0	0	0
100616333	0	0	0
100616334	0	0	0
100616335	0	0	0
100616336	0	0	0
100616337	0	0	0
100616338	0	0	0
100616339	0	0	0
100616340	0	0	0
100616341	0	0	0
100616342	0	0	0
100616343	0	0	0
100616344	0	0	0
100616345	4	3	7
100616346	0	0	0
100616347	0	0	0
100616348	0	2	1
100616349	0	0	0
100616350	0	0	0
100616351	0	0	0
100616352	0	0	0
100616353	0	0	0
100616354	0	0	0
100616355	0	0	0
100616356	0	0	0
100616357	0	0	0
100616358	0	0	0
100616359	0	1	0
100616360	0	0	0
100616361	0	0	0
100616362	0	0	0
100616363	0	0	0
100616364	0	0	0
100616365	0	0	0
100616366	0	0	0
100616367	1	0	3
100616368	0	0	0
100616369	0	0	0
100616370	0	0	0
100616371	1	1	2
100616372	0	0	0
100616373	0	0	0
100616375	0	0	0
100616376	0	0	0
100616377	0	0	0
100616378	5	6	5
100616379	0	0	0
100616380	0	0	0
100616381	0	0	0
100616382	0	0	0
100616383	0	0	0
100616384	0	0	0
100616385	0	0	0
100616386	0	0	0
100616387	0	0	0
100616388	0	1	1
100616389	0	0	0
100616390	0	0	0
100616391	0	0	0
100616392	0	0	0
100616393	0	0	0
100616394	0	0	0
100616395	0	0	0
100616396	21	13	25
100616397	0	0	0
100616398	0	0	0
