GeneID	Du145 siControl	Du145 siCDCA2	PC4	LNCap	22RV1	Du145	PC3	Prostate
85028	79	686	411	158	492	305	209	111
692212	1	0	14	6	10	6	2	3
677838	2	1	20	8	10	11	8	4
677825	1	1	11	5	5	9	6	6
692073	0	0	12	8	0	10	5	2
115273	12	21	4	1	1	73	28	8
6883	114	184	160	278	173	346	346	93
105378616	1	5	9	20	4	9	3	3
26824	0	0	0	1	2	2	0	0
10691	45	78	336	383	321	462	321	118
51441	434	677	2061	1899	1086	1171	1512	338
4985	1	0	3	3	5	2	2	3
2035	107	131	2275	1641	344	737	993	421
399474	59	79	133	95	236	246	209	199
6429	271	380	1387	807	945	1203	1691	935
51102	93	203	238	306	342	324	284	114
10076	52	109	42	871	302	361	1069	247
101928460	0	0	0	2	0	0	0	0
107984933	0	0	0	0	0	0	2	0
107984934	0	0	0	0	0	0	1	0
101929406	0	0	0	0	0	0	0	0
105378617	0	0	0	0	0	0	0	0
105378618	0	0	0	0	0	0	0	0
4146	1	4	2	15	1	12	3	3
100129196	3	21	10	51	12	24	9	27
7805	2	1	0	9	7	4	4	159
100616164	0	0	0	0	0	0	0	1
105378620	0	0	0	0	0	0	0	0
105378621	0	0	0	0	0	0	0	0
105378622	0	2	0	5	2	3	0	4
400748	0	0	0	0	1	1	0	0
9672	262	335	669	1340	289	1696	1147	470
9698	561	757	2406	2541	1680	2271	1983	943
692234	0	0	2	2	0	4	3	1
692235	0	0	2	2	0	4	3	1
692200	0	0	0	1	0	0	0	0
107984935	2	0	0	0	4	3	0	0
79570	2	22	8	8	141	15	0	16
9410	366	488	1039	902	667	886	1030	248
51538	223	297	466	599	808	540	813	298
2170	3	5	14	22	10	39	31	222
105378623	0	0	0	0	0	0	1	0
107985470	0	0	0	1	0	1	0	1
347735	282	389	1906	3145	2015	704	795	1032
105378625	0	0	0	2	1	2	0	0
105379772	0	0	0	1	0	0	0	0
149086	0	0	0	4	0	0	0	0
284551	0	0	0	1	0	0	0	0
105378626	2	8	0	8	100	49	34	29
64129	272	589	4	31	193	1266	637	516
3061	4	4	9	15	7	16	17	13
553115	356	574	758	1149	1829	938	952	598
107985471	0	3	3	2	0	2	2	13
105378628	0	0	0	3	0	4	1	6
1307	2	8	8	163	72	74	110	1211
101929444	0	0	0	30	0	0	8	5
576	155	271	76	83	368	940	834	67
100423028	0	0	0	0	0	0	0	0
90853	63	128	0	2	32	325	107	1
8073	3440	2405	2596	2071	1729	7241	8305	1331
10657	1657	1622	4888	2690	2455	4645	4174	966
55116	145	303	576	175	627	496	562	131
100847018	0	0	0	0	3	0	0	0
23633	447	487	1843	2411	1123	2502	2928	714
200081	183	333	2107	2252	1125	1706	2588	694
79140	9	21	148	114	536	55	57	60
56063	17	39	122	168	349	108	125	266
55721	5	18	187	83	153	87	84	79
149069	1	2	26	29	24	29	14	38
8668	1294	2002	2912	4959	2740	2510	3892	878
339483	4	7	11	13	45	62	64	139
84734	0	0	6	2	131	26	13	33
3932	1	1	1	4	9	2	30	27
3065	612	645	2078	3062	2604	2221	3845	996
65108	186	467	10972	5212	5312	710	5017	1287
105378629	0	0	2	8	0	2	4	5
81629	5	4	144	143	197	149	110	140
100128071	3	6	49	42	183	29	24	53
55108	105	229	1281	1534	577	962	1515	904
728116	9	12	0	5	25	61	92	5
653121	46	63	615	215	164	288	236	147
102723870	2	4	4	6	2	10	11	3
339487	177	268	306	343	391	491	370	160
5928	1075	937	4320	2963	895	3403	3077	1008
81493	247	121	982	541	555	893	856	301
57648	539	853	8622	6272	330	2775	2426	1861
8565	853	1603	1538	2521	2612	2338	1812	417
64766	194	289	854	462	286	699	633	255
252995	0	1	11	11	5	14	14	61
105378631	0	0	5	1	3	2	0	1
3208	20	30	34	37	163	44	22	21
113452	282	459	924	1562	1829	643	489	434
105378632	1	1	0	0	1	1	1	1
127544	103	99	291	304	93	501	699	174
204	988	1353	1811	2381	1613	3297	2966	838
105378635	0	0	0	1	1	1	0	0
113451	20	31	4	31	21	132	138	78
112268224	0	0	13	6	2	7	7	4
55223	52	76	375	290	87	288	228	163
149076	56	64	561	290	239	323	399	358
127550	0	0	0	1	0	0	1	2
1912	639	1655	1267	862	1061	1584	6864	595
100500853	7	21	13	9	0	17	73	10
101929464	5	0	4	2	1	4	23	0
7579	25	42	234	228	20	219	70	66
114784	0	0	4	1	0	1	5	20
105378638	0	0	0	0	0	0	0	0
127540	0	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0	0
84970	0	0	0	0	0	0	1	1
105378639	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0	0
693137	0	0	0	0	0	0	0	0
105378642	1	1	0	4	4	1	2	3
2709	2	0	1	1	1	2	6	10
127534	0	0	1	1	0	0	0	1
2707	115	175	2	6	1	305	361	6
2701	0	0	0	0	0	0	0	45
113444	162	289	330	530	547	499	602	119
58512	14	52	0	4	92	77	3	3
653160	15	13	3	51	37	83	35	58
100506144	116	177	6	200	158	277	239	221
9204	61	77	495	475	121	335	563	226
79830	101	56	756	469	142	607	853	205
105378644	1	0	1	0	0	0	0	4
6421	1342	1551	11361	5371	2773	7619	7673	4117
9202	304	372	1979	1460	351	1615	2565	706
100861513	9	6	34	32	3	31	57	4
79932	175	216	1291	1629	1072	1428	1495	1100
23154	137	275	537	1523	566	776	787	331
339488	2	6	58	123	92	83	87	85
105378645	0	0	10	17	16	8	7	11
5690	1111	1586	1655	2553	2995	3055	3184	751
105378646	0	0	0	0	0	0	0	0
127703	54	83	403	396	387	398	641	83
63967	90	116	823	548	1078	1015	911	9
192670	93	184	361	439	247	559	699	489
26523	248	247	1528	1358	304	1180	1962	536
192669	134	148	864	675	411	1095	1050	534
105378647	0	0	0	5	5	0	0	0
27285	0	1	1	4	8	1	2	12
54936	181	308	401	561	443	398	646	206
1296	22	34	2	11	1	280	32	65
27095	337	555	884	1129	912	764	1303	440
55700	169	400	871	2289	375	2290	2529	1140
9967	385	323	3967	3667	1686	3294	3013	1894
79729	6	17	125	455	97	553	628	238
55194	67	99	139	333	806	307	591	236
83931	57	259	931	1192	1029	396	824	472
84967	154	342	292	469	510	301	467	138
127700	13	22	86	156	227	32	51	93
109616970	0	0	1	0	0	0	0	0
107984940	0	0	0	1	0	0	0	0
64960	549	926	827	1033	1202	925	751	252
1441	0	0	0	1	0	1	0	21
107984941	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0
2899	0	0	0	0	0	0	0	56
100422898	0	0	0	0	0	0	0	0
107984942	0	0	0	3	0	2	0	1
728431	17	18	68	207	14	39	78	131
80149	187	492	430	1692	13	871	2283	280
102465438	0	0	1	4	0	2	2	1
64769	284	277	2350	1699	535	678	1104	959
100847010	0	0	2	1	0	3	4	3
105378649	5	4	11	18	0	12	16	3
79753	132	149	418	429	169	335	542	170
7802	0	2	8	48	385	4	11	254
29889	137	310	1278	1425	357	845	1114	262
284654	0	1	0	0	0	5	2	34
54955	152	407	578	661	215	433	516	160
55143	344	270	942	517	238	1088	901	6
284656	47	55	1	298	216	249	14	35
105378650	0	0	0	1	0	0	0	0
149175	104	151	33	689	438	369	541	87
79693	128	525	498	815	273	260	415	105
127687	150	320	573	1060	2704	375	572	363
4520	155	308	659	981	154	618	720	165
3633	77	99	326	166	345	536	204	217
105378651	1	3	0	2	1	10	0	1
10946	406	704	1414	1193	1194	1269	1708	416
2275	54	189	39	39	15	188	195	108
51118	209	390	633	665	273	586	598	172
5453	0	1	0	1	1	1	0	5
107985103	1	1	0	1	0	1	0	0
105378653	1	1	0	0	0	5	0	7
100500801	0	0	0	0	0	0	0	0
105378655	0	0	0	0	0	0	1	0
105378654	0	0	0	0	0	1	0	0
339442	0	0	0	0	0	0	0	0
105378657	0	0	0	0	0	0	0	0
107984943	0	0	0	0	0	0	0	0
105378656	0	0	0	0	0	0	0	0
105378658	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0
64121	238	231	413	509	347	531	1130	263
100527950	97	140	484	392	138	268	363	124
26292	94	140	482	380	136	260	346	116
105378663	1	0	1	5	1	1	2	2
81025	1	0	1	12	2	8	9	6
54933	13	15	0	94	24	46	96	24
105378662	3	3	0	7	12	5	7	5
79647	472	832	1607	2221	229	1084	2222	532
4725	465	636	997	2046	2790	700	1293	626
23499	382	352	1655	2362	438	5913	10518	1647
643314	81	48	145	152	19	771	1847	32
105378950	1	0	1	4	1	1	0	1
353500	16	21	132	93	106	87	25	174
192217	10	37	5	5	16	47	5	9
728448	2	6	175	121	293	71	6	237
8761	734	1048	2969	2079	2066	2568	2242	593
101929516	41	76	176	140	32	159	118	32
677834	0	0	5	4	0	2	3	4
26508	39	101	2	0	13	227	3	117
84618	0	1	0	0	0	8	0	2
51440	75	94	0	11	3	240	9	16
10450	312	520	737	539	837	664	728	376
656	87	117	94	86	39	438	110	93
64064	12	33	3	4	22	40	8	8
105378666	0	0	0	0	0	4	0	0
101929536	1	0	0	2	3	8	7	3
105378951	0	0	0	1	0	0	0	3
107985740	0	0	0	0	3	0	0	3
105378665	0	0	1	0	0	0	0	1
105378667	0	0	0	2	0	0	0	0
54802	122	168	487	451	207	376	403	259
4610	32	34	58	196	38	95	37	79
105378668	1	3	1	7	1	4	1	4
84879	37	115	98	90	12	63	77	34
105378669	1	0	2	2	2	6	3	0
10487	1515	1744	2039	2134	494	4209	4609	808
5538	1469	1434	3329	2181	1410	3839	3266	1255
105378671	0	0	0	0	0	0	0	1
6018	187	200	650	490	79	702	1324	240
127391	0	0	0	0	0	1	1	0
10269	593	565	2445	2192	397	1266	1862	579
1298	4	7	4	79	77	34	15	208
107984945	0	0	0	0	0	0	0	0
64744	122	259	808	1036	407	469	1863	306
65243	73	118	444	192	94	206	297	15
339559	24	18	12	7	12	60	6	39
105378672	6	1	2	20	2	12	3	3
64789	48	80	147	130	32	130	2	54
127396	29	22	96	31	23	57	67	24
105378673	0	0	0	0	0	0	0	0
9783	243	237	141	117	215	705	365	58
105378675	3	0	1	5	9	10	11	0
105378674	0	0	0	0	4	0	0	0
100130557	5	7	80	65	60	103	86	71
4802	155	283	1098	549	388	501	676	397
407034	0	0	0	0	0	0	0	0
407031	0	0	0	0	0	0	0	0
9132	7	34	62	140	383	55	3	66
105378676	0	0	0	0	0	0	0	1
163732	22	51	29	103	242	60	112	127
1503	334	549	1185	968	579	1100	1642	161
100507178	7	13	134	85	33	60	83	71
200172	3	3	134	79	22	90	56	41
22955	132	237	977	846	379	647	610	606
100132074	5	23	304	68	155	47	14	71
101929901	0	1	5	1	25	2	1	22
105378678	0	3	0	3	49	20	5	10
1907	29	31	4	79	404	96	0	5
59269	23	27	281	114	47	206	737	134
2981	0	0	0	0	1	0	0	0
2980	0	0	0	0	0	0	0	0
22887	217	248	1447	1219	377	1000	1497	656
284716	240	156	434	461	82	769	719	65
84217	4	5	6	97	28	7	3	26
728621	12	20	46	89	39	36	81	56
79717	266	358	418	938	348	421	604	462
10465	138	286	676	306	1044	391	522	260
4904	3071	3954	3928	5167	1101	5745	9024	1200
149461	0	0	0	0	1	1	0	3
64175	147	200	577	378	154	961	1462	251
79078	27	82	206	196	253	143	218	119
105378683	0	1	9	3	3	7	6	3
100129924	0	4	91	8	21	17	24	2
107984946	0	0	16	2	5	5	2	0
374969	56	49	71	52	149	112	144	74
114625	56	44	247	165	84	192	144	193
51058	19	42	183	147	291	145	178	115
339539	0	1	1	1	0	7	1	1
6513	1861	2242	1054	1012	350	6196	1984	376
440584	9	3	11	16	13	15	21	17
440585	0	9	1	35	73	2	48	78
10969	608	1281	906	509	621	1246	986	196
102465439	0	0	1	1	0	0	0	1
149465	4	4	9	13	9	24	12	32
105378685	1	0	2	19	0	2	1	31
128218	2	3	30	647	317	3	5	566
149466	1	3	38	260	159	8	1	122
7075	0	0	1	5	4	0	41	158
4352	0	3	6	10	9	8	6	15
105378687	14	10	14	11	43	25	14	14
991	1135	1407	2166	819	991	3442	1949	11
64834	616	1189	1954	1954	895	1613	1573	831
102466723	0	1	3	1	1	1	0	1
112268225	1	0	15	18	123	25	22	17
112950	204	398	511	485	408	489	539	263
107984947	10	17	20	23	10	18	29	13
23334	174	287	1213	1091	671	1223	1499	680
100873952	2	4	43	34	8	28	41	34
102465440	0	0	1	0	0	1	0	1
81888	114	161	171	99	535	289	184	209
5792	1855	2813	14757	12414	4159	19183	4898	4315
9682	187	271	1747	1032	276	953	1210	501
100132774	14	33	85	63	26	74	72	38
6487	34	72	60	106	113	186	228	137
101929592	0	0	0	0	0	2	1	3
102464830	0	0	0	0	0	0	0	1
9048	7	21	45	93	97	62	85	34
105378688	0	2	17	29	62	6	23	21
101929609	19	31	42	101	22	54	93	26
9670	168	297	623	1094	967	593	942	403
1802	154	451	781	652	405	483	539	148
533	517	1111	1732	3358	6955	980	1893	1158
8704	390	863	2168	836	1897	982	1090	299
149473	47	106	134	242	540	152	129	192
6536	165	323	352	406	610	319	451	43
107984948	19	45	2	11	24	42	21	0
128209	23	19	1	3	1	72	11	0
105378952	0	1	0	0	0	2	0	0
55929	70	131	296	362	968	321	449	261
79033	341	608	913	950	1607	675	1105	417
100874278	1	11	17	20	9	16	26	11
106635545	0	0	0	1	0	1	0	0
55182	173	262	941	692	738	790	509	394
107984951	0	0	0	0	0	0	0	0
100847089	2	0	0	0	0	0	0	0
107984950	30	50	120	133	58	124	126	44
79639	40	48	48	111	86	114	85	70
109623472	0	0	1	0	0	0	0	0
339541	1	4	6	32	89	19	51	45
105378690	1	1	1	4	4	5	10	4
26828	0	0	0	0	1	2	1	1
26830	0	0	0	0	0	0	0	0
11004	419	622	1333	529	625	1158	1463	6
109623476	0	0	0	0	1	0	1	0
6202	3900	5282	7878	9775	25194	7099	6855	4562
26811	0	8	23	22	4	11	9	4
94161	0	3	2	2	1	2	3	3
94162	0	0	7	6	16	4	3	3
94163	1	0	3	4	4	6	6	5
266675	3	11	2	13	7	29	3	5
1263	27	94	96	135	107	103	120	33
343521	1	5	13	32	18	13	5	5
149478	0	0	4	8	2	5	5	13
107984952	1	1	0	2	12	2	0	6
8643	0	1	42	29	54	33	10	67
8891	115	164	320	301	290	280	472	171
79654	167	196	1215	863	714	782	1197	337
7389	318	558	750	572	1248	834	1482	340
57643	38	45	69	22	80	195	144	139
105378691	1	3	7	27	19	7	5	13
400752	1	3	5	26	19	6	5	9
84842	14	51	7	17	39	50	3	16
4595	50	118	266	481	605	182	148	178
114034	62	152	335	256	172	178	217	128
10420	19	30	156	204	59	115	181	659
126661	29	41	124	33	43	120	114	67
25974	919	999	2214	2230	1731	2477	2284	504
5052	3774	3807	7510	6999	2471	8656	8649	1396
10327	492	792	1831	1927	1451	1022	864	898
4678	429	611	3754	1674	2389	2499	2080	553
149483	1	1	48	27	36	44	22	55
60313	416	177	1960	1418	921	1668	1650	910
728963	1	1	10	7	22	14	12	37
51249	356	516	455	821	197	907	629	156
3652	69	40	538	563	316	291	471	146
105378693	0	0	0	0	0	0	0	0
23139	167	320	967	465	1708	1291	2096	618
105378694	1	0	3	1	18	0	2	4
110117499	42	63	2169	1059	187	165	306	106
8503	47	72	2670	1317	189	196	368	116
101929626	1	2	14	20	44	12	6	2
10103	110	138	2203	495	712	222	265	3861
110117498	0	0	0	0	0	0	0	0
55624	460	588	2655	2171	2087	1625	2196	851
541468	0	0	1	1	7	0	7	44
8438	84	145	628	410	285	429	577	36
10489	254	340	1543	1960	615	810	1228	840
7388	1259	1581	1975	2485	3727	2143	1846	562
387338	83	248	695	750	473	421	444	278
2166	26	44	203	766	1305	159	20	2361
729041	12	11	5	2	23	24	8	52
101929651	0	1	0	2	3	8	0	4
127343	1	5	159	48	35	14	7	1
105378696	0	0	0	0	0	0	0	0
100507423	3	5	24	22	2	25	38	25
148930	1	0	0	1	0	1	0	0
8569	75	113	390	503	190	579	683	468
148932	32	27	67	105	47	253	392	174
105378697	0	0	0	0	2	0	2	0
64756	157	244	1149	1660	1287	436	725	294
374973	0	2	1	1	10	1	1	1
100130197	6	6	32	33	1	23	47	6
9813	472	383	2868	2254	746	1895	3330	1149
105378698	0	2	9	6	0	6	7	2
105378699	0	0	0	0	5	0	0	0
1580	0	0	5	24	0	0	0	79
163720	0	0	0	2	0	0	0	5
1579	0	0	1	1	0	1	0	0
260293	1	0	608	4	4	2	7	77
199974	0	0	2	2	0	1	0	3
284541	0	0	0	2	0	1	0	0
105378701	0	1	4	28	1	26	9	2
100874253	2	3	1	19	6	18	4	4
10158	178	357	4	286	37	434	11	24
6886	1	2	1	0	0	2	0	55
6491	358	476	1268	577	122	1130	971	38
51727	1119	553	2023	3611	534	2122	3078	1577
102724077	0	0	3	3	2	6	8	4
2301	0	2	0	0	6	2	2	0
84793	6	7	89	28	73	68	72	26
2306	8	20	2	9	1	38	19	10
107984953	0	0	0	0	0	0	0	0
388630	1	4	5	16	7	32	303	76
105379778	0	0	0	0	1	2	0	1
391037	0	0	0	0	3	1	0	4
200010	0	0	12	2	4	1	5	22
54558	81	82	210	92	120	190	197	160
84871	0	0	12	2	1	0	8	1
79656	0	0	5	1	13	0	53	28
105378706	0	0	0	0	0	0	0	0
101929721	0	0	0	0	0	0	0	0
100874313	0	0	0	0	0	0	1	0
107984954	0	0	0	0	0	0	0	0
105378708	0	0	0	0	0	0	1	0
1996	0	0	0	0	4	0	3	17
105378709	0	0	0	0	0	0	5	0
107984955	0	0	0	0	0	0	0	0
105378711	0	0	0	0	0	0	0	0
105378710	0	0	0	0	0	0	0	0
105378712	0	0	0	0	0	0	0	0
63950	1	4	2	3	1	16	0	1
105378714	0	0	0	0	0	0	0	0
11124	379	537	1019	847	782	1097	411	333
105378715	2	0	11	3	66	8	6	10
112268262	0	0	2	1	1	1	2	0
1031	245	187	380	223	266	802	626	57
100616189	0	0	0	0	0	0	0	0
102466656	0	0	0	0	0	0	0	0
284546	0	0	0	0	0	0	0	0
105378716	0	0	1	0	1	0	1	1
26994	1244	838	1735	3367	512	2110	2748	840
22996	64	104	121	672	388	181	40	535
105378717	0	1	2	0	3	2	0	3
102724097	0	0	3	11	0	0	1	11
2060	210	174	970	1846	348	1156	1387	1087
105378720	1	3	2	6	8	1	6	27
441884	0	0	2	7	9	1	4	7
105378719	0	0	0	0	0	0	1	0
114883	391	424	406	537	197	1161	850	889
4898	1873	1652	2505	2453	1165	5576	4959	1237
105378721	57	38	94	77	25	198	179	60
100313892	2	5	2	5	1	7	3	2
5865	1371	923	480	1988	1071	7597	1537	1966
51060	989	1203	1128	851	778	1970	1141	375
112970	31	89	94	108	72	90	101	22
104355143	0	0	1	1	0	5	0	1
91408	405	493	1398	1095	943	820	880	299
107984956	0	0	0	0	0	0	0	0
9372	145	207	655	529	167	624	798	253
200014	55	110	808	730	488	669	801	412
4998	63	239	471	276	154	475	337	4
84950	152	274	1058	969	605	612	1018	388
23318	201	163	1084	873	231	1332	1448	448
105378723	0	0	2	1	16	2	1	5
2882	10	24	0	0	30	21	0	30
348378	0	2	0	0	4	0	0	2
65260	154	293	1059	810	241	798	670	85
79699	292	141	1205	1000	150	1001	1258	405
440590	56	84	18	25	22	457	20	36
55268	47	71	463	1201	2437	586	1098	2823
6342	509	445	1522	2133	352	1322	2391	1768
127435	0	0	0	0	0	1	0	613
6512	0	0	0	0	0	2	9	21
105378724	0	0	0	0	0	0	0	0
1376	161	247	532	1372	469	561	501	275
54987	158	161	294	248	347	347	335	276
4116	97	178	404	301	274	300	341	129
100507564	10	7	16	53	39	54	19	13
7804	208	205	461	769	96	2056	927	49
105378728	7	3	7	15	2	34	16	1
105378726	5	14	17	32	2	133	34	2
105378732	0	1	2	5	0	6	4	1
105378731	0	1	3	10	3	9	15	1
105378730	3	0	5	27	2	17	6	0
107984957	0	1	0	1	0	3	1	2
163742	0	0	0	0	0	0	0	0
105378733	0	1	1	0	0	0	1	0
63948	0	0	7	0	4	0	0	0
148979	0	0	1	4	1	4	263	46
55706	935	984	2813	1401	452	1828	2608	90
54432	143	200	556	469	466	381	435	641
1733	1	0	5	108	1	6	11	3
51668	164	237	359	511	267	383	451	144
115353	353	413	963	473	304	827	741	177
388633	0	0	36	34	13	2	1	33
9528	862	781	2219	2660	1614	2432	2490	3574
127428	59	88	320	288	237	362	471	109
100616315	0	0	0	0	0	0	0	0
200008	0	0	2	1	1	2	1	1
606495	35	43	306	341	135	310	225	96
51253	665	1354	1737	2200	2359	1325	1706	364
23648	81	77	1635	1305	1087	424	747	1075
619518	1	0	39	31	8	12	7	43
105378735	0	0	0	0	0	0	0	1
105378734	0	0	0	0	0	0	0	0
26027	8	7	5	167	12	61	2	91
338094	3	4	1	49	3	12	0	17
100527960	68	104	197	261	157	238	286	176
374977	0	0	0	2	4	6	0	88
7268	69	106	199	270	156	243	290	108
25973	33	64	151	261	110	78	149	35
55001	29	45	2	1	3	232	200	208
163747	0	0	7	2	2	11	0	1
1718	1746	2311	7524	21598	2038	4493	4950	5010
107984958	5	3	4	69	17	31	16	13
107985760	0	0	0	0	0	0	0	0
105378736	0	0	0	0	1	1	0	0
199964	24	28	5	4	18	43	7	27
7809	0	4	1	0	2	2	0	0
255738	21	8	148	3	12	22	2	2
23358	748	895	1979	1410	249	2780	2531	651
100507634	5	10	2	19	6	43	12	5
109729135	0	0	0	0	0	0	0	0
100616272	0	0	0	0	0	0	0	0
105378740	0	0	0	0	0	0	0	0
105378739	0	0	0	0	0	0	0	0
105378738	0	0	0	0	0	0	0	0
105378737	0	0	0	0	0	0	0	0
105378741	0	0	0	1	0	0	2	0
105378744	0	0	1	2	6	3	1	0
8613	329	460	272	236	61	1381	3127	1118
101929935	0	0	0	0	0	0	1	0
5563	252	231	51	239	196	740	997	174
199920	0	0	1	22	21	5	1	161
731	0	0	0	0	0	1	0	0
732	0	0	0	0	0	0	0	0
105378745	0	0	0	1	0	0	0	0
112267900	0	0	0	1	0	0	0	2
1600	0	0	1	8	11	0	0	42
105378748	0	0	0	0	0	0	0	0
105378747	0	0	0	0	1	0	0	0
101926890	0	0	0	0	0	0	0	0
105378746	0	0	0	0	1	0	0	0
107984960	0	0	3	3	4	0	1	6
115209	128	114	333	811	125	312	228	249
4070	956	507	618	272	18	2714	112	2165
114803	98	183	935	1119	184	954	1464	656
112268263	0	0	0	0	0	32	43	3
105378751	2	1	1	0	0	118	87	8
3725	389	1264	995	859	606	1668	2534	1692
100131060	1	1	2	1	1	1	1	11
101926907	5	9	29	22	25	25	31	43
107984961	0	0	1	0	0	0	0	0
105378753	0	2	1	6	5	2	22	11
101926925	1	1	0	0	0	0	5	7
729467	0	0	0	0	1	1	3	0
105378756	7	3	3	11	1	22	52	13
55277	47	53	26	216	73	100	119	77
100616409	0	0	0	0	0	0	0	0
101926944	0	0	1	1	0	1	2	0
105378758	0	0	2	0	0	0	0	0
51361	202	198	1633	1266	219	658	350	275
1573	47	133	42	118	9	115	37	36
127795	0	0	0	0	0	0	0	2
105378760	0	0	0	0	0	0	0	0
107984963	0	0	0	0	0	0	0	0
105378761	0	0	0	0	0	0	0	0
107984962	0	0	0	1	0	0	0	0
107985379	0	0	0	0	0	0	0	0
105378763	0	0	0	75	0	0	99	63
101926964	0	0	0	0	0	0	0	0
105378764	0	0	0	0	0	0	0	0
100996570	0	0	0	0	0	0	0	2
4774	122	102	831	597	911	460	321	1178
645030	0	0	1	2	0	0	0	1
105378766	0	0	0	0	0	1	0	0
107984964	0	0	0	0	0	0	0	0
414927	0	0	1	1	0	0	0	0
83941	100	147	471	280	124	388	392	181
10207	138	157	1294	1252	156	1137	607	845
113219465	0	0	0	0	0	0	0	0
107984965	0	0	2	0	2	1	0	8
100422902	0	0	0	0	0	0	0	0
100422946	0	0	0	0	0	0	0	0
54596	0	0	0	1	2	0	0	0
163782	0	0	0	0	1	0	0	127
105378768	0	0	1	0	1	1	1	0
7398	764	691	1670	799	839	1806	1540	332
85440	389	380	1749	1235	113	1159	2011	334
27329	0	0	1	2	0	0	3	1
84938	101	104	323	257	52	256	335	118
105378769	0	0	0	0	0	0	0	0
199899	0	0	0	0	0	2	5	1
105378770	0	0	0	0	0	0	0	0
100996301	32	52	12	22	5	55	30	8
27022	16	27	5	10	6	42	8	16
102464823	0	0	0	0	0	0	0	0
29929	139	157	558	445	172	323	351	97
23421	143	138	258	225	225	306	378	139
102724319	0	0	1	2	0	2	0	1
84455	29	33	130	149	55	75	136	84
79469	1	0	26	18	1	9	18	6
5236	570	496	782	438	190	1300	3243	447
105378771	0	0	1	0	0	0	0	0
4919	227	232	443	165	13	822	520	102
105378772	0	0	0	0	0	0	0	0
101927034	0	2	0	2	1	5	3	6
105378773	0	0	1	1	0	2	1	0
148581	0	0	0	0	0	0	0	0
105378774	0	0	0	0	0	0	0	0
107984966	0	0	0	0	0	2	0	1
57685	89	111	162	14	4	607	325	159
100616338	0	0	0	0	0	0	0	0
55225	158	177	428	249	203	722	642	386
3716	618	872	149	173	82	2600	3071	646
101927084	0	0	0	0	0	1	0	3
100500854	0	0	0	1	0	0	0	0
406893	0	0	0	0	0	0	0	0
205	742	367	714	3067	531	1868	2916	506
9829	79	196	12	37	37	294	32	61
102724416	1	0	1	1	7	2	1	6
112268227	0	1	0	1	38	1	0	2
3953	138	78	102	12	10	210	27	156
54741	603	1077	793	517	369	1763	1418	916
5142	38	55	98	6	31	120	201	421
101927139	0	0	0	0	0	0	0	0
105378776	0	0	0	0	0	0	0	0
84251	0	0	3	3	0	0	0	60
100422871	0	0	0	0	0	0	0	0
200132	1	3	0	0	0	1	0	3
10022	0	0	1	1	3	1	0	0
79819	15	16	6	14	36	29	56	47
57708	546	497	930	561	238	1532	870	419
23169	154	177	433	10	142	508	449	288
400757	0	0	0	0	1	0	0	1
149233	0	0	0	0	1	0	1	0
3595	3	2	22	6	0	13	11	9
105378779	1	0	4	2	1	1	1	0
26135	2033	2652	5238	5889	2464	5073	4875	1307
102724481	0	0	0	0	0	0	0	0
105378780	0	0	0	4	0	0	0	0
1647	229	1468	113	375	126	408	797	70
55970	1770	1213	1549	1395	339	3470	4356	792
105378781	0	0	1	0	0	0	3	1
100289178	3	1	2	10	4	10	28	21
9077	3	2	0	0	3	10	0	35
79971	412	740	55	161	127	896	1136	786
100302279	0	0	0	0	0	0	0	0
105378782	0	0	0	0	0	0	0	0
6121	0	0	0	0	2	1	750	22
55635	806	489	364	746	310	1962	1233	151
101927220	0	0	0	1	2	0	0	1
107984967	0	0	0	0	0	0	0	0
105378783	0	0	0	0	1	0	0	0
105378785	0	0	0	0	0	0	0	0
105378787	0	0	0	0	0	0	0	0
105378786	0	0	0	0	0	0	0	0
105378788	0	0	0	0	0	0	0	0
105378789	0	0	0	0	0	0	1	0
105378790	0	0	1	1	2	0	1	0
57554	2	0	119	39	19	8	11	56
5301	0	0	0	0	0	0	0	0
105378792	0	0	14	4	1	0	3	10
55631	205	187	989	553	105	595	591	151
9295	485	514	4314	3572	5862	3560	4475	2897
81573	134	120	412	592	262	426	1087	256
11147	46	89	66	171	174	127	182	68
102724548	0	0	1	1	1	6	38	8
1491	85	161	78	256	20	136	405	72
105378793	0	0	0	0	0	0	0	0
105378794	0	0	0	0	0	0	0	0
101927244	0	0	1	0	0	0	0	0
102724572	0	0	0	0	0	0	0	0
5733	0	0	7	8	5	0	2	56
107985517	0	0	0	0	0	0	0	2
100132618	19	38	101	80	29	94	180	49
9406	432	351	1405	1272	777	1736	2910	1223
406962	0	0	2	8	3	1	18	7
100852410	0	0	4	6	3	3	3	3
105378795	0	0	0	0	1	0	5	0
257194	0	0	3	3	228	0	271	178
100852409	0	0	0	0	0	0	0	0
105378797	0	0	0	0	10	0	10	5
105378796	0	0	0	0	4	1	6	4
105378798	0	0	0	3	1	0	57	13
339468	0	0	0	2	0	0	8	0
105378799	0	0	0	2	0	0	3	0
